lid,city,endtime,title,url,price,changed,content,zipcode,library,imageurl,teaser,street,status,longitude,starttime,latitude,_id,id,streamtime
30,Højbjerg,2013-10-23 19:00:00,Spiritualitet.  Foredrag ved religionsforsker ved Århus Universitet  Jørn Borup.,https://www.aakb.dk/node/8000,0,2013-10-21T09:16:40,"
<p>Spiritualitet kendes fra religionernes verden, men de sidste par årtier har begrebet vundet stor indflydelse også &nbsp;i erhvervslivet, uddannelsessystemet, helsesystemet og selvudviklingsindustrien.</p>
<p>Men hvad er egentlig spiritualitet? Moderne religiøsitet, autentisk dybdesøgen eller smart storytelling til et lukrativt marked?<br />
<br />
Det er gratis at deltage.<br />
<br />
<img src=""https://www.aakb.dk/files/content_images/joern_borup.jpg"" alt="""" title="""" width=""124"" height=""188"" /></p>
",8270,Højbjerg Bibliotek,https://www.aakb.dk/files/list_images/joern_borup.jpg,I de senere år har begrebet spiritualitet vundet stor indflydelse i det moderne menneskes liv.,Oddervej 74,1,10.207429,2013-10-23 19:00:00,56.11427,31,8000,2014-12-08 17:44:00
30,Højbjerg,2014-05-12 22:00:00,Borgermøde om Højbjerg Bibliotek,https://www.aakb.dk/node/10194,0,2014-05-05T11:11:20,"
<p>Borgermødet skal give input til arbejdet med den kommende politik for Borgerservice og Biblioteker i Aarhus Kommune.</p>
<p>Kom og mød rådmanden og medlemmer af Kulturudvalget og deltag i en åben debat om fremtidens bibliotek og borgerservice. Hvordan skal&nbsp;Højbjerg Bibliotek se ud i fremtiden? Hvad er god borgerservice for dig? Hvad kommer åbningen af Dokk1 til at betyde for din brug af dit lokale bibliotek?</p>
<p>Der afholdes borgermøder i fem lokalområder. Det første møde var&nbsp;i Risskov og fandt sted 24. april. Se de øvrige møder herunder:</p>
<p><img src=""https://www.aakb.dk/files/content_images/borgermoedehoejbjerg.jpg"" alt="""" title="""" width=""650"" height=""787"" /></p>
",8270,Højbjerg Bibliotek,None,"OM FREMTIDENS BIBLIOTEK OG BORGERSERVICE
Af pladshensyn afholdes mødet i Salen på Diakonhøjskolen, Lyseng Allé 15. Borgermødet skal give input til  arbejdet med den kommende politik for Borgerservice og Biblioteker i Aarhus Kommune.",Oddervej 74,1,10.207429,2014-05-12 19:00:00,56.11427,772,10194,2014-12-08 17:44:00
33,Lystrup,2013-10-22 10:45:00,AFLYST Bio for de små ,https://www.aakb.dk/node/8531,0,2013-10-21T14:56:16,"
<p><img src=""https://www.aakb.dk/files/content_images/poster1_1.jpg"" alt="""" title="""" width=""184"" height=""171"" /></p>
<p>Den lille tyrekalv Ferdinand bliver skilt fra sin mor. Han får, sammen med en anden tyrekalv Baldur en stedmor, og de tilbringer sommeren sammen.</p>
<p>&nbsp;</p>
<p>&nbsp;Stine er en økologisk gris, der har eget hus på marken. En dag får hun 12 pattegrise, der er nysgerrige og løber rundt. En dag stikker en af pattegrisene af og farer vild.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
",8520,Lystrup Bibliotek,https://www.aakb.dk/files/list_images/poster1_0.jpg,"I dag besøger vi tyrekalven Ferdinand og Stine, den plettede so.",Bystævnet 4 B,1,10.228713,2013-10-22 10:15:00,56.234167,145,8531,2014-12-08 17:44:00
34,Risskov,2013-10-23 16:00:00,Bamsepandekager,https://www.aakb.dk/node/8924,0,2013-10-21T10:49:36,"
<p><img src=""https://www.aakb.dk/files/content_images/bamse-2011_2.jpg"" alt="""" title="""" width=""300"" height=""328"" />Tilmelding er ikke nødvendig. Vi ses.</p>
<p>&nbsp;</p>
",8240,Risskov Bibliotek,https://www.aakb.dk/files/list_images/bamse-2011_2.jpg,Tag din bamse i hånden og kom hen på biblioteket og hyg jer med pandekager,Fortebakken 1,1,10.223633,2013-10-23 15:00:00,56.193761,235,8924,2014-12-08 17:44:00
6,Beder,2013-10-24 10:40:00,Koncert for de 2-6 årige med Tine Mynster,https://www.aakb.dk/node/7843,0,2013-10-22T14:07:07,"
<p><img title="""" src=""https://www.aakb.dk/files/content_images/auto-otto_0.png"" alt="""" width=""184"" height=""274"" /></p>
<p>Tine Mynster synger og fortæller om Auto-Ottos vidunderlige værksted. Der er både velkendte og nye sange om biler og deres mennesker. - Husk at kridte danseskoene - for det bliver svært at stå stille.&nbsp;</p>
<p>&nbsp;</p>
<p>Tilmelding via hjemmesiden fra 1. oktober.</p>
",8330,Beder-Malling Bibliotek,https://www.aakb.dk/files/list_images/auto-otto_0.png,"Velkommen til en festlig og aktiv bevægelseskoncert til alle med brændstof i kroppen.
AFLYST PÅ GRUND AF SYGDOM",Kirkebakken 41,1,10.216045,2013-10-24 10:00:00,56.060321,5,7843,2014-12-08 17:44:00
32,Hasselager,2013-11-01 10:45:00,Rytmik for børn 0-3 år og deres voksne,https://www.aakb.dk/node/7840,0,2013-10-28T14:29:47,"
<p>&nbsp;</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/dortenoergaardrytmik_0.png"" alt="""" width=""275"" height=""183"" /></p>
<p>&nbsp;</p>
<p>Dorte Nørgaard kommer forbi med sit populære arrangement for de mindste. Tag din bamse med. Der er et par bamsesange på programmet i anledning af ""International bamsedag"" d. 27. oktober. Kom og dans med.</p>
<p>Dorte Nørgaard har bl.a. skrevet bogen ""Babyrytmik"".</p>
<p>&nbsp;</p>
<p>Tilmelding via hjemmesiden fra 14. oktober.</p>
",8361,Kolt-Hasselager Kombi-bibliotek ,https://www.aakb.dk/files/list_images/dortenoergaardrytmik_0.png,Musik og sjov med Dorte Nørgaard,Kolt Østervej 45,2,10.075267,2013-11-01 10:00:00,56.10928,3,7840,2014-12-08 17:44:00
36,Sabro,2014-01-22 21:00:00,Sigøjnere - Frihedens folk?,https://www.aakb.dk/node/9525,50,2014-01-08T15:37:33,"
<p>Sigøjnere, romaer, er et folk uden land, og de udgør Europas største etniske minoritet.</p>
<p>I dette foredrag beretter Malene om sigøjnerne på deres lange rejse fra Indien til Europa og gennem de mange eksempler på forfølgelse og fordømmelse, som de har været udsat for.</p>
<p>Hun ser nærmere på, hvordan det gådefulde folkefærd lever i dagens Europa – både i de nye EU-lande mod øst og i Danmark.</p>
<p>Foredraget tager udgangspunkt i bogen ”Sigøjnere – 1000 år på kanten af Europa”, som Malene Fenger-Grøndahl har skrevet sammen med sin mand efter mødet med romaerne.</p>
<p><strong>Arrangør: &nbsp;</strong>Sabro Biblioteks Venner</p>
<p>Billetter kan købes for 50 kr. ved indgangen eller reserveres på Sabro Bibliotek, tlf. 86948480</p>
<p>&nbsp;</p>
",8471,Sabro Bibliotek,None,Foredrag i  Borum Forsamlingshus ved Malene Fenger-Grøndahl ,Sabro Skolevej 4,2,10.023125,2014-01-22 19:00:00,56.211735,548,9525,2014-12-08 17:44:00
9,Brabrand,2013-11-20 11:30:00,borger.dk,https://www.aakb.dk/node/8192,0,2013-10-28T14:29:13,"
<p>Vi ser især på Min Side og Digital Post på borger.dk</p>
<p>Forudsætninger: Du skal have NemId og kendskab til brug af mus og tastatur.</p>
<p>Tilmelding: Ved henvendelse til Gellerup Bibliotek, tlf. 8940 9640</p>
",8220,Gellerup Bibliotek,https://www.aakb.dk/files/list_images/borger3.jpg,Min Side og Digital Post,Gudrunsvej 78,1,10.136214,2013-11-20 10:30:00,56.155665,71,8192,2014-12-08 17:44:00
9,Brabrand,2013-11-19 16:00:00,Musik på biblioteket -Jesper Karkov & Høstsjakket,https://www.aakb.dk/node/8225,0,2013-11-12T11:42:11,"
<p>Jesper Karkov &amp; Høstsjakket er stemningsfyldt folkbeat med danske tekster der vil dig noget. Teksterne bakkes op af gode melodier og finurlig sammensat instrumentering.</p>
<p><img src=""https://www.aakb.dk/files/content_images/6404891-node-image-upload-11967_502673629798317_1577832298_njpg.jpg"" alt="""" title="""" width=""452"" height=""250"" /></p>
<p>Jesper Karkov &amp; Høstsjakket består af:<br />
Jesper Karkov: Vokal, guitar, bas og trommer.<br />
Erik Albrekt Nielsen: Kor, elguitar, bas.<br />
Henrik Øllgaard Olsen: Banjo, lap steel, elguitar, bas og kor<br />
Simon Overby Skovgaard: Trommer &amp; div.</p>
<p>Hør mere på: <a href=""http://jesperkarkov.dk/Forside.html"">http://jesperkarkov.dk/Forside.html</a></p>
",8220,Gellerup Bibliotek,https://www.aakb.dk/files/list_images/lp.jpg,Stemningsfyldt folkbeat med danske tekster der vil dig noget.,Gudrunsvej 78,1,10.136214,2013-11-19 15:00:00,56.155665,92,8225,2014-12-08 17:44:00
9,Brabrand,2013-11-11 11:00:00,Hvis barnet kommer til skade,https://www.aakb.dk/node/8223,0,2013-10-28T14:29:13,"
<p>Falckmand og førstehjælpsinstruktør Peter Holm fortæller om førstehjælp til babyer og små børn. Alle forældres mareridt er jo, hvis ungerne kommer slemt til skade.</p>
<p>Tilmelding fra 1. oktober 2013 på Gellerup Bibliotek tlf. 89 40 96 40</p>
",8220,Gellerup Bibliotek,https://www.aakb.dk/files/list_images/forstehjaelp_baby1.jpg,Førstehjælp til babyer og små børn,Gudrunsvej 78,1,10.136214,2013-11-11 09:30:00,56.155665,91,8223,2014-12-08 17:44:00
36,Sabro,2014-01-20 21:00:00,Strikkecafé,https://www.aakb.dk/node/9526,0,2014-01-08T15:55:04,"
<p>Find strikkepinde, kaffe og godt humør frem.</p>
<p>Vi hjælper hinanden med gode råd og fif om masker og garn.</p>
<p>Det koster 20 kr. pr gang</p>
",8471,Sabro Bibliotek,None,Sabro Biblioteks venner arrangerer strikkecafé 3 gange i løbet af vinteren/foråret,Sabro Skolevej 4,2,10.023125,2014-01-20 19:00:00,56.211735,549,9526,2014-12-08 17:44:00
9,Brabrand,2013-12-11 14:30:00,borger.dk,https://www.aakb.dk/node/8211,0,2013-12-05T13:15:55,"
<p>Vi ser især på Min side og Digital Post på borger.dk</p>
<p>Forudsætninger: Du skal have NemId og kendskab til brug af mus og tastatur.</p>
<p>Tilmelding: Ved henvendelse til Gellerup Bibliotek, tlf. 8940 9640</p>
",8220,Gellerup Bibliotek,https://www.aakb.dk/files/list_images/borger3_2.jpg,Min Side og Digital Post,Gudrunsvej 78,1,10.136214,2013-12-11 13:30:00,56.155665,84,8211,2014-12-08 17:44:00
33,Lystrup,2014-05-22 21:00:00,Borgermøde om Lystrup Bibliotek,https://www.aakb.dk/node/10195,0,2014-05-05T11:15:05,"
<p>Borgermødet skal give input til arbejdet med den kommende politik for Borgerservice og Biblioteker i Aarhus Kommune. Svar på nogle få spørgsmål om Lystrup Bibliotek som optakt til mødet. <a href=""http://www.defgo.net/s.asp?id=1389025&amp;c=ZXAQZAV&amp;l=da&amp;o=1"" target=""_blank"">KLIK HER!</a></p>
<p>Der afholdes borgermøder i fem lokalområder. Det første møde var i Risskov og fandt sted 24. april. Se de øvrige møder herunder:</p>
<p><img src=""https://www.aakb.dk/files/content_images/borgermoedehoejbjerg_0.jpg"" alt="""" title="""" width=""650"" height=""787"" /></p>
",8520,Lystrup Bibliotek,https://www.aakb.dk/files/list_images/borgerm1_0.jpg,om fremtidens bibliotek og borgerservice - torsdag den 24. april kl. 19-21 på biblioteket. Alle er velkomne! Kom og mød rådmanden og medlemmer af Kulturudvalget og deltag i en åben debat om fremtidens bibliotek og borgerservice. Hvordan skal Lystrup Bibliotek se ud i fremtiden? Hvad er god borgerservice for dig? Hvad kommer åbningen af Dokk1 til at betyde for din brug af dit lokale bibliotek?,Bystævnet 4 B,1,10.228713,2014-05-22 19:00:00,56.234167,773,10195,2014-12-08 17:44:00
1,Aarhus,2013-11-14 17:00:00,Aarhus Filmfestival viser dokumentarfilm,https://www.aakb.dk/node/8977,0,2013-11-04T11:05:20,"
<p><em>Jewel Maranan, Phillipines 2011. Documentary, 77 min.</em></p>
<p><em>Engelske undertekster.</em></p>
<p><em><br />
</em>Melankolsk ‘fluen på væggen’ film om en familie i et meget lille skur helt ude på kanten af Manilas havn i slumbyen Tondo. De lever af fisk fra havnen. Underholdningen består af fundne DVD covers. En morgen er fiskene er væk og Virgie, moderen, føder og spiser samme sted.</p>
<p>&nbsp;</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/tondo_beloved_twatpb_still_4_web.jpg"" alt="""" width=""326"" height=""184"" /></p>
<p>&nbsp;</p>
<p>Filmen vises i Salen på 1. etage.&nbsp;</p>
<p>&nbsp;</p>
<p>Filmens instruktør, Jewel Maranan,&nbsp;er tilstede for at besvare spørgsmål fra publikum efter filmen. Det vil foregå på engelsk.<br />
<br />
</p>
<p>AARHUS FILMFESTIVAL 2013 afholdes 12.-17. nov. og har fokus på højkvalitets internationale kort- og dokumentarfilm. Festivalen afspejler tendenser og kunstneriske udviklinger inden for samtidsfilmkunsten: dokumentarfilm med fokus på global ansvarlighed og menneskerettigheder, samt kunstnerisk innovative kortfilm.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Festivalen afholder den årlige konkurrence for filmtalenter i Vestdanmark, Go Wæst. Filmvisningerne sker primært i Øst for Paradis og BioCity, som vi arbejder tæt sammen med. Igen i år udvider festivalen sin flade af strategiske samarbejder - det drejer sig bl.a. om Aarhus Universitet, Musikhuset Aarhus, Kunsthal Aarhus m.fl.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal""><img title="""" src=""https://www.aakb.dk/files/content_images/logo_4.jpg"" alt="""" width=""297"" height=""297"" /></p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal""><a title=""program"" href=""http://www.aarhusfilmfestival.dk/programoversigt2013/"">Programmet&nbsp;</a></p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal""><a title=""aarhus filmfestival"" href=""http://www.aarhusfilmfestival.dk/."">Aarhus Filmfestivals hjemmeside</a></p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">&nbsp;</p>
<p>&nbsp;</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/logo_8.jpg,"Aarhus Filmfestival viser den phillipinske dokumentarfilm ""To what are the poor born"". Instruktøren, Jewel Maranan, svarer på spørgsmål efter filmen.",Møllegade 1,1,10.200179,2013-11-14 15:30:00,56.156617,254,8977,2014-12-08 17:44:00
30,Højbjerg,2013-11-27 10:40:00,"Børnekulissen opfører ""Skovnissernes jul""",https://www.aakb.dk/node/7827,0,2013-10-28T14:26:46,"
<p>&nbsp;</p>
<p>Skovnisserne holder jul med deres gode venner, dyrene i skoven. Alt er klart - pynten er hængt op, bordet er dækket og grøden står klar i gryden. Det eneste der mangler er juletræet, som alle skal hjælpe med at hente. Da alle er ude af skovhytten kommer trolden, og så er julefreden forbi!</p>
<p>Billetter bestilles via hjemmesiden fra 1 uge før.</p>
<p>&nbsp;</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/skovnissernemariane_web.jpg"" alt="""" width=""200"" height=""164"" /></p>
",8270,Højbjerg Bibliotek,https://www.aakb.dk/files/list_images/skovnissernemariane_web.jpg,Hyggeligt juleteater for de 3- 6 årige.,Oddervej 74,2,10.207429,2013-11-27 10:00:00,56.11427,1,7827,2014-12-08 17:44:00
30,Højbjerg,2013-11-15 10:40:00,Koncert for de 2-6 årige med Tine Mynster,https://www.aakb.dk/node/7842,0,2013-10-28T14:26:46,"
<p><img title="""" src=""https://www.aakb.dk/files/content_images/auto-otto.png"" alt="""" width=""184"" height=""274"" />&nbsp;</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <img title="""" src=""https://www.aakb.dk/files/content_images/auto-otto.png"" alt="""" width=""184"" height=""274"" /></p>
<p>Tine Mynster synger og fortæller om Auto-Ottos vidunderlige værksted. Der er både velkendte og nye sange om biler og deres mennesker. - Husk at kridte danseskoene - for det bliver svært at stå stille.</p>
<p>&nbsp;</p>
<p>Koncerten foregår i ""Den Blå Hest"", Oddervej 80 - lige overfor biblioteket.</p>
<p>&nbsp;</p>
<p>Tilmelding via hjemmesiden.</p>
",8270,Højbjerg Bibliotek,https://www.aakb.dk/files/list_images/auto-otto.png,Velkommen til en festlig og aktiv bevægelseskoncert til alle med brændstof i kroppen.,Oddervej 74,0,10.207429,2013-11-15 10:00:00,56.11427,4,7842,2014-12-08 17:44:00
1,Aarhus,2013-10-25 16:40:00,Aarhus Musikskole - månedens instrument på Hovedbiblioteket,https://www.aakb.dk/node/8839,0,2013-10-08T14:58:28,"
<p>&nbsp;</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/musik_til_livet_2013_29.jpg_web_lille_0.jpg"" alt="""" width=""205"" height=""448"" /></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>Violinen er månedens instrument i oktober, derfor kommer elever fra Aarhus Musikskole og spiller på deres violiner, og der vil være mulighed for selv at prøve at spille på en violin. Arrangementet foregår i børneafdelingen på Hovedbiblioteket, og alle er velkomne både børn og voksne.</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/musik_til_livet_2013_29.jpg_web_lille.jpg,Prøv at spille violin på Hovedbiblioteket,Møllegade 1,1,10.200179,2013-10-25 16:00:00,56.156617,224,8839,2014-12-08 17:44:00
16,Hjortshøj,2013-10-24 10:30:00,Vi rimer og remser på biblioteket _ AFLYST,https://www.aakb.dk/node/8702,0,2013-10-23T13:30:53,"
<p><img src=""https://www.aakb.dk/files/content_images/rimogremser1_0-250x166.jpg"" alt="""" title="""" width=""250"" height=""166"" /></p>
<p>&nbsp;</p>
<p>Bibliotekaren har fundet de gode bøger med rim og remser frem.</p>
<p>Dem skal vi læse i, og vi skal også selv lave rim og remser.</p>
<p>Måske handler det lidt om bamser, så medbring din bedste bamse.</p>
<p>Gratis billetter kan bestilles her fra torsdag d. 10. oktober</p>
",8530,Hjortshøj Kombi-bibliotek,https://www.aakb.dk/files/list_images/rimogremselister21209_0.jpg,Kig forbi til en hyggelig formiddag,Virupvej 75,1,10.271377,2013-10-24 10:00:00,56.243118,198,8702,2014-12-08 17:44:00
30,Højbjerg,2013-11-04 19:00:00,Forfatteraften med Inger Wolf,https://www.aakb.dk/node/7999,0,2013-10-28T14:26:46,"
<p>Mød forfatteren til krimierne om makkerparret Daniel Trokic og Lisa Kornelius. Inger Wolf har netop udgivet den 6. bog i serien, og mens de første foregik i Højbjerg og omegn, har hun nu flyttet handlingen helt til Alaska. Hun har også selv rykket teltpælene op og er flyttet til Spanien, hvor hun skriver og selv udgiver sine bøger. Hun har altid været vild med efterforskningen af emner i forbindelse med sit forfatterskab – hør om det og livet som forfatter uden opbakning fra et etableret forlag.<br />
<br />
Det er gratis at deltage.</p>
<p><img src=""https://www.aakb.dk/files/content_images/400px-ingerwolf1.jpg"" width=""100"" height=""150"" alt=""image"" /></p>
",8270,Højbjerg Bibliotek,https://www.aakb.dk/files/list_images/400px-ingerwolf1.jpg,Den populære forfatter Inger Wolf har netop udgivet sin 6. krimi og den foregår ikke som de tidligere I Højbjerg og omegn.,Oddervej 74,2,10.207429,2013-11-04 19:00:00,56.11427,30,7999,2014-12-08 17:44:00
